split,city,filename,image_width,image_height,person_10_proportion,person_11_proportion,person_12_proportion,person_13_proportion,person_14_proportion,person_15_proportion,person_16_proportion,person_17_proportion,person_18_proportion,person_19_proportion,person_1_proportion,person_20_proportion,person_21_proportion,person_22_proportion,person_23_proportion,person_24_proportion,person_25_proportion,person_26_proportion,person_27_proportion,person_28_proportion,person_29_proportion,person_2_proportion,person_30_proportion,person_31_proportion,person_32_proportion,person_33_proportion,person_34_proportion,person_35_proportion,person_36_proportion,person_37_proportion,person_38_proportion,person_39_proportion,person_3_proportion,person_40_proportion,person_41_proportion,person_42_proportion,person_43_proportion,person_44_proportion,person_45_proportion,person_46_proportion,person_47_proportion,person_48_proportion,person_49_proportion,person_4_proportion,person_50_proportion,person_51_proportion,person_52_proportion,person_53_proportion,person_54_proportion,person_55_proportion,person_56_proportion,person_57_proportion,person_58_proportion,person_59_proportion,person_5_proportion,person_60_proportion,person_61_proportion,person_62_proportion,person_63_proportion,person_64_proportion,person_65_proportion,person_66_proportion,person_67_proportion,person_68_proportion,person_69_proportion,person_6_proportion,person_70_proportion,person_71_proportion,person_72_proportion,person_73_proportion,person_74_proportion,person_75_proportion,person_76_proportion,person_77_proportion,person_78_proportion,person_79_proportion,person_7_proportion,person_80_proportion,person_81_proportion,person_82_proportion,person_83_proportion,person_84_proportion,person_85_proportion,person_86_proportion,person_87_proportion,person_88_proportion,person_89_proportion,person_8_proportion,person_90_proportion,person_91_proportion,person_92_proportion,person_93_proportion,person_94_proportion,person_95_proportion,person_9_proportion,building_10_proportion,building_11_proportion,building_12_proportion,building_13_proportion,building_14_proportion,building_15_proportion,building_16_proportion,building_17_proportion,building_18_proportion,building_19_proportion,building_1_proportion,building_20_proportion,building_2_proportion,building_3_proportion,building_4_proportion,building_5_proportion,building_6_proportion,building_7_proportion,building_8_proportion,building_9_proportion,car_10_proportion,car_11_proportion,car_12_proportion,car_13_proportion,car_14_proportion,car_15_proportion,car_16_proportion,car_17_proportion,car_18_proportion,car_19_proportion,car_1_proportion,car_20_proportion,car_21_proportion,car_22_proportion,car_23_proportion,car_24_proportion,car_25_proportion,car_26_proportion,car_27_proportion,car_28_proportion,car_29_proportion,car_2_proportion,car_30_proportion,car_31_proportion,car_32_proportion,car_33_proportion,car_34_proportion,car_35_proportion,car_36_proportion,car_37_proportion,car_38_proportion,car_39_proportion,car_3_proportion,car_40_proportion,car_41_proportion,car_42_proportion,car_43_proportion,car_44_proportion,car_45_proportion,car_46_proportion,car_47_proportion,car_48_proportion,car_49_proportion,car_4_proportion,car_50_proportion,car_51_proportion,car_52_proportion,car_53_proportion,car_54_proportion,car_55_proportion,car_56_proportion,car_57_proportion,car_5_proportion,car_6_proportion,car_7_proportion,car_8_proportion,car_9_proportion
train,aachen,aachen_000039_000019_gtFine,2048,1024,,,,,,,,,,,0.002501,,,,,,,,,,,0.003309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455719,,,,,,,,,,,,,,,,,,,,0.011700,,,,,,,,,,,0.074464,,,,,,,,,,,0.086478,,,,,,,,,,,,,,,,,,,,,,,,
train,aachen,aachen_000040_000019_gtFine,2048,1024,,,,,,,,,,,0.000027,,,,,,,,,,,0.000078,,,,,,,,,,,0.000312,,,,,,,,,,,0.000272,,,,,,,,,,,0.000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260830,,0.255521,,,,,,,,0.001696,0.008079,0.013713,0.036999,0.098086,,,,,,0.000618,,,,,,,,,,,0.000507,,,,,,,,,,,0.000940,,,,,,,,,,,0.001241,,,,,,,,,0.001424,0.000946,0.002060,0.001767,0.002451
train,aachen,aachen_000041_000019_gtFine,2048,1024,0.000261,,,,,,,,,,0.000959,,,,,,,,,,,0.000214,,,,,,,,,,,0.001475,,,,,,,,,,,0.002806,,,,,,,,,,,0.004251,,,,,,,,,,,0.007650,,,,,,,,,,,0.004570,,,,,,,,,,,0.006214,,,,,,,0.000297,,,,,,,,,,,0.217868,,0.204031,,,,,,,,,,,,,,,,,,0.071297,,,,,,,,,,,0.000930,,,,,,,,,,,0.001136,,,,,,,,,,,0.000975,,,,,,,,,0.007109,0.002958,0.013422,0.007263,
train,aachen,aachen_000042_000019_gtFine,2048,1024,0.000672,0.000777,0.001639,0.000134,0.000197,0.000125,0.000471,0.002148,0.002145,0.001801,0.002148,0.002761,0.006044,0.002138,,,,,,,,0.002497,,,,,,,,,,,0.001322,,,,,,,,,,,0.001533,,,,,,,,,,,0.002744,,,,,,,,,,,0.003868,,,,,,,,,,,0.000577,,,,,,,,,,,0.000542,,,,,,,0.000865,,,,,,,,,,,0.219212,,0.184729,0.000286,,,,,,,,,,,,,,,,,0.001827,,,,,,,,,,,0.000838,,,,,,,,,,,0.001517,,,,,,,,,,,0.004729,,,,,,,,,0.002598,,,,
train,aachen,aachen_000043_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111237,,0.171054,0.137703,,,,,,,0.000892,0.001874,0.019230,0.046990,0.061910,,,,,,0.000836,,,,,,,,,,,0.000618,,,,,,,,,,,0.002664,,,,,,,,,,,0.002682,,,,,,,,,0.006759,0.005569,0.013510,0.040910,0.030213
train,aachen,aachen_000044_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026263,,0.219126,0.002087,0.006249,0.000671,,,,,0.002155,0.003692,,,,,,,,,0.001636,,,,,,,,,,,0.034115,,,,,,,,,,,0.005567,,,,,,,,,,,0.011166,,,,,,,,,0.000680,0.000654,0.001255,0.078888,0.001834
train,aachen,aachen_000045_000019_gtFine,2048,1024,0.000445,0.000158,0.000100,,,,,,,,0.001416,,,,,,,,,,,0.000919,,,,,,,,,,,0.000392,,,,,,,,,,,0.000281,,,,,,,,,,,0.000503,,,,,,,,,,,0.000738,,,,,,,,,,,0.000908,,,,,,,,,,,0.000808,,,,,,,0.000700,,,,,,,,,,,0.055392,,0.161151,,,,,,,,,,,,,,,,,,0.097800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,aachen,aachen_000046_000019_gtFine,2048,1024,0.002077,0.003588,0.007138,,,,,,,,0.002371,,,,,,,,,,,0.003774,,,,,,,,,,,0.000893,,,,,,,,,,,0.000947,,,,,,,,,,,0.000999,,,,,,,,,,,0.000968,,,,,,,,,,,0.001369,,,,,,,,,,,0.003004,,,,,,,0.005472,,,,,,,,,,,0.010835,,0.232093,0.162777,0.001567,0.004234,,,,,,,,,,,,,,,0.085276,,,,,,,,,,,0.000918,,,,,,,,,,,0.000462,,,,,,,,,,,0.002345,,,,,,,,,0.002806,0.002888,0.005329,,
train,aachen,aachen_000047_000019_gtFine,2048,1024,,,,,,,,,,,0.000083,,,,,,,,,,,0.001251,,,,,,,,,,,0.001261,,,,,,,,,,,0.003181,,,,,,,,,,,0.000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277161,,0.151453,0.010066,0.022940,0.000413,0.000159,0.000260,0.000265,0.000149,0.000400,0.000570,0.000429,0.000794,0.000782,0.008589,0.001810,0.003407,0.002817,,0.001657,,,,,,,,,,,0.001117,,,,,,,,,,,0.002806,,,,,,,,,,,0.000273,,,,,,,,,0.003680,0.002804,0.004240,0.008276,0.013983
train,aachen,aachen_000048_000019_gtFine,2048,1024,0.001967,0.001738,0.000415,0.000232,0.000624,0.001015,0.000113,0.000056,0.000100,0.000018,0.002734,0.003714,0.001290,,,,,,,,,0.002688,,,,,,,,,,,0.002833,,,,,,,,,,,0.003103,,,,,,,,,,,0.000153,,,,,,,,,,,0.000363,,,,,,,,,,,0.000373,,,,,,,,,,,0.000285,,,,,,,0.001032,,,,,,,,,,,0.457973,,,,,,,,,,0.001256,0.004380,,,,,,,,,0.000294,,,,,,,,,,,0.000338,,,,,,,,,,,0.000399,,,,,,,,,,,0.001676,,,,,,,,,0.000890,0.002306,0.000442,0.000694,0.001522
train,aachen,aachen_000049_000019_gtFine,2048,1024,,,,,,,,,,,0.000864,,,,,,,,,,,0.002842,,,,,,,,,,,0.000259,,,,,,,,,,,0.000134,,,,,,,,,,,0.000052,,,,,,,,,,,0.001008,,,,,,,,,,,0.000156,,,,,,,,,,,0.000209,,,,,,,0.001311,,,,,,,,,,,0.004447,,0.166403,0.296121,,,,,,,0.026431,0.058075,0.003176,0.022867,0.008652,0.085498,0.000211,,,,0.000198,,,,,,,,,,,0.000865,,,,,,,,,,,0.000880,,,,,,,,,,,0.001291,,,,,,,,,0.000426,0.002516,0.003625,0.004406,0.006301
train,aachen,aachen_000050_000019_gtFine,2048,1024,0.000156,0.000448,,,,,,,,,0.001436,,,,,,,,,,,0.000676,,,,,,,,,,,0.000782,,,,,,,,,,,0.001940,,,,,,,,,,,0.000167,,,,,,,,,,,0.000186,,,,,,,,,,,0.000194,,,,,,,,,,,0.000127,,,,,,,0.000114,,,,,,,,,,,0.239107,,0.212003,0.003175,,,,,,,0.007301,0.015509,0.034833,0.032637,,,,,,,0.038910,,,,,,,,,,,0.011374,,,,,,,,,,,0.025944,,,,,,,,,,,0.000445,,,,,,,,,0.002959,0.001724,0.002228,0.003175,0.001852
train,aachen,aachen_000051_000019_gtFine,2048,1024,,,,,,,,,,,0.001067,,,,,,,,,,,0.001230,,,,,,,,,,,0.001219,,,,,,,,,,,0.001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091713,,0.319254,,,,,,,,,,,,,,,,,,0.000776,,,,,,,,,,,0.001687,,,,,,,,,,,0.001609,,,,,,,,,,,0.003062,,,,,,,,,0.060726,,,,
train,aachen,aachen_000052_000019_gtFine,2048,1024,,,,,,,,,,,0.000293,,,,,,,,,,,0.000318,,,,,,,,,,,0.000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107140,,0.170653,,,,,,,,0.000801,0.000365,0.000422,0.000621,0.001364,0.002292,0.000506,0.022399,,,0.000918,,,,,,,,,,,0.000546,,,,,,,,,,,0.000937,,,,,,,,,,,0.000988,,,,,,,,,0.003137,0.050292,0.000585,0.004178,0.008498
train,aachen,aachen_000053_000019_gtFine,2048,1024,,,,,,,,,,,0.000180,,,,,,,,,,,0.000158,,,,,,,,,,,0.000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028893,,0.194708,,,,,,,,0.000368,0.001227,0.000341,0.001558,0.000966,0.001123,,,,,0.002836,,,,,,,,,,,0.004031,,,,,,,,,,,0.002860,,,,,,,,,,,0.001881,,,,,,,,,0.001662,0.000376,0.000212,0.000192,0.000383
train,aachen,aachen_000054_000019_gtFine,2048,1024,,,,,,,,,,,0.000058,,,,,,,,,,,0.000100,,,,,,,,,,,0.000426,,,,,,,,,,,0.000434,,,,,,,,,,,0.000645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000815,,0.000609,0.091249,0.236665,0.001762,0.000594,0.000180,0.000180,,0.007487,0.001625,,,,,,,,,0.000272,,,,,,,,,,,0.000149,,,,,,,,,,,0.002141,,,,,,,,,,,0.030236,,,,,,,,,0.004682,0.001174,0.001620,0.008209,0.004160
train,aachen,aachen_000055_000019_gtFine,2048,1024,,,,,,,,,,,0.001456,,,,,,,,,,,0.001854,,,,,,,,,,,0.000392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002228,,,,,,,,,,,0.001976,,,,,,,,,,,0.009345,,,,,,,,,,,,,,,,,,,,,,,,
train,aachen,aachen_000056_000019_gtFine,2048,1024,,,,,,,,,,,0.000070,,,,,,,,,,,0.000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096573,,,,,,,,,,,,,,,,,,,,0.000110,,,,,,,,,,,0.000446,,,,,,,,,,,0.000142,,,,,,,,,,,0.004559,,,,,,,,,0.000092,0.000270,0.000166,,
train,aachen,aachen_000057_000019_gtFine,2048,1024,,,,,,,,,,,0.000570,,,,,,,,,,,0.000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159709,,,,,,,,,,,,,,,,,,,,0.001611,,,,,,,,,,,0.001286,,,,,,,,,,,0.005360,,,,,,,,,,,0.002126,,,,,,,,,0.002696,0.004057,0.006675,0.007824,0.022523
train,aachen,aachen_000058_000019_gtFine,2048,1024,,,,,,,,,,,0.001745,,,,,,,,,,,0.000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022039,,0.120964,,,,,,,,0.015776,0.041604,0.001610,0.002263,0.004581,0.005323,0.004980,0.011707,0.022515,,0.000425,,,,,,,,,,,0.000036,,,,,,,,,,,0.000057,,,,,,,,,,,0.000119,,,,,,,,,0.000151,0.001813,0.002031,0.003540,0.008051
train,aachen,aachen_000059_000019_gtFine,2048,1024,,,,,,,,,,,0.000127,,,,,,,,,,,0.000175,,,,,,,,,,,0.000397,,,,,,,,,,,0.000084,,,,,,,,,,,0.000101,,,,,,,,,,,0.000199,,,,,,,,,,,0.000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168125,,0.031409,0.207022,0.000344,,,,,,0.000153,0.000194,0.000133,0.001515,0.000386,0.000130,0.004679,0.003149,,,0.000027,,,,,,,,,,,0.000056,,,,,,,,,,,0.000086,,,,,,,,,,,0.000131,,,,,,,,,0.008048,0.000116,0.000429,0.000069,0.000139
train,aachen,aachen_000060_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164392,,0.251938,0.037103,0.014127,0.009290,,,,,0.000412,0.014685,0.002295,0.000559,0.005906,0.014685,0.000418,0.002295,0.005906,0.000187,0.014685,0.000401,0.001044,0.001104,0.000212,0.004266,0.000994,0.018286,0.000419,0.014685,0.018410,0.005906,0.001590,0.000229,0.000444,0.000556,0.000845,0.000275,0.014685,0.014685,0.002295,0.002185,0.018286,,,,,,,,,,,0.000971,,,,,,,,,0.004234,0.005906,0.002295,0.000223,0.000971
train,aachen,aachen_000061_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028273,,0.322759,,,,,,,,0.014198,0.014198,0.070855,0.003417,0.002183,0.003256,0.000904,0.001158,0.001262,0.004864,0.001194,0.070855,0.004935,0.070855,0.070855,0.070855,0.070855,0.070855,0.014198,0.014198,0.000492,0.002466,0.014198,0.000476,0.000790,0.000136,0.000219,0.000511,0.004864,0.004864,0.014198,0.004935,0.070855,0.070855,0.003417,0.003418,0.014198,0.014198,0.014198,0.003122,0.004864,0.006181,0.070855,0.004935,0.006181,0.004935,0.070855,0.006181,0.013809,0.070855,0.014198,0.014198,0.070855,0.070855,0.000242,0.006181,0.000545
train,aachen,aachen_000062_000019_gtFine,2048,1024,,,,,,,,,,,0.000419,,,,,,,,,,,0.000046,,,,,,,,,,,0.000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274430,,0.163005,,,,,,,,0.000291,0.000448,0.000254,0.000537,,,,,,,0.000458,,,,,,,,,,,0.000353,,,,,,,,,,,0.000386,,,,,,,,,,,0.000335,,,,,,,,,0.000232,0.000363,0.000168,0.000928,0.000554
train,aachen,aachen_000063_000019_gtFine,2048,1024,,,,,,,,,,,0.000607,,,,,,,,,,,0.000129,,,,,,,,,,,0.000117,,,,,,,,,,,0.000090,,,,,,,,,,,0.000065,,,,,,,,,,,0.000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128661,,0.285622,,,,,,,,,,,,,,,,,,0.010476,,,,,,,,,,,0.000808,,,,,,,,,,,0.002178,,,,,,,,,,,0.001494,,,,,,,,,0.000925,0.009125,,,
train,aachen,aachen_000064_000019_gtFine,2048,1024,0.000325,,,,,,,,,,0.000685,,,,,,,,,,,0.000669,,,,,,,,,,,0.000303,,,,,,,,,,,0.000996,,,,,,,,,,,0.000807,,,,,,,,,,,0.000766,,,,,,,,,,,0.000169,,,,,,,,,,,0.000169,,,,,,,0.000165,,,,,,,,,,,0.430785,,,,,,,,,,0.000249,0.000283,0.000257,0.000324,0.000432,0.000643,,,,,0.000101,,,,,,,,,,,0.000845,,,,,,,,,,,0.000280,,,,,,,,,,,0.000110,,,,,,,,,0.000144,0.000095,0.000806,0.012735,0.000495
train,aachen,aachen_000065_000019_gtFine,2048,1024,,,,,,,,,,,0.000039,,,,,,,,,,,0.000122,,,,,,,,,,,0.008783,,,,,,,,,,,0.000873,,,,,,,,,,,0.000644,,,,,,,,,,,0.000901,,,,,,,,,,,0.000047,,,,,,,,,,,0.008204,,,,,,,,,,,,,,,,,,0.168871,,0.235491,,,,,,,,0.002393,0.001337,0.000927,0.000604,0.000407,,,,,,0.000527,,,,,,,,,,,0.000517,,,,,,,,,,,0.001237,,,,,,,,,,,0.005276,,,,,,,,,0.000240,0.000123,0.000220,0.000223,0.000102
train,aachen,aachen_000066_000019_gtFine,2048,1024,,,,,,,,,,,0.000058,,,,,,,,,,,0.001776,,,,,,,,,,,0.000078,,,,,,,,,,,0.000841,,,,,,,,,,,0.000230,,,,,,,,,,,0.000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443691,,,,,,,,,,0.000912,0.000590,0.001135,0.001179,0.002173,0.000499,0.002177,0.002465,0.008275,0.002192,0.000144,0.002596,0.003296,0.006569,0.032215,0.000087,0.001589,0.027722,0.051208,,,0.000127,,,,,,,,,,,0.000201,,,,,,,,,,,0.000185,,,,,,,,,0.000216,0.000393,0.000399,0.000342,0.000636
train,aachen,aachen_000067_000019_gtFine,2048,1024,,,,,,,,,,,0.000036,,,,,,,,,,,0.000033,,,,,,,,,,,0.000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220970,,0.000370,0.192889,,,,,,,0.001600,0.001585,0.000158,0.000172,0.000628,0.000500,0.000438,0.001825,0.000631,0.001302,0.000157,0.000208,0.008693,0.004083,0.009808,0.000276,0.000285,0.003913,0.030725,0.019285,0.001956,0.000143,,,,,,,,,,,0.000132,,,,,,,,,,,0.000110,,,,,,,,,0.000124,0.000139,0.000134,0.000265,0.000935
train,aachen,aachen_000068_000019_gtFine,2048,1024,,,,,,,,,,,0.000507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232038,,0.000205,0.000839,,,,,,,,,,,,,,,,,0.001026,,,,,,,,,,,0.000075,,,,,,,,,,,0.000315,,,,,,,,,,,0.000074,,,,,,,,,0.000182,0.000177,0.000870,0.003205,0.004718
train,aachen,aachen_000069_000019_gtFine,2048,1024,,,,,,,,,,,0.000616,,,,,,,,,,,0.000549,,,,,,,,,,,0.000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426815,,0.000293,,,,,,,,,,,,,,,,,,0.000575,,,,,,,,,,,0.000571,,,,,,,,,,,0.000798,,,,,,,,,,,0.008167,,,,,,,,,0.014361,0.002568,,,
train,aachen,aachen_000070_000019_gtFine,2048,1024,0.000179,0.000435,0.000407,0.000328,0.000316,0.000123,0.000270,0.003222,,,0.000558,,,,,,,,,,,0.000176,,,,,,,,,,,0.000756,,,,,,,,,,,0.000151,,,,,,,,,,,0.000227,,,,,,,,,,,0.000252,,,,,,,,,,,0.000472,,,,,,,,,,,0.000106,,,,,,,0.000127,,,,,,,,,,,0.005059,,0.080326,0.000262,0.144587,0.125140,0.005059,0.071959,,,,,,,,,,,,,0.003849,,,,,,,,,,,0.005583,,,,,,,,,,,0.006689,,,,,,,,,,,0.007388,,,,,,,,,0.001971,0.001689,0.002668,0.000936,0.003179
train,aachen,aachen_000071_000019_gtFine,2048,1024,0.000167,0.000288,0.000525,0.000264,0.000767,0.000768,0.000760,0.000144,0.000891,0.000461,0.000109,0.000531,0.003002,0.000159,0.000951,0.001075,0.001353,0.001101,,,,0.000248,,,,,,,,,,,0.000267,,,,,,,,,,,0.001065,,,,,,,,,,,0.000212,,,,,,,,,,,0.000349,,,,,,,,,,,0.000461,,,,,,,,,,,0.000507,,,,,,,0.000166,,,,,,,,,,,0.144832,,0.006758,0.232827,0.004699,,,,,,,,,,,,,,,,0.000549,,,,,,,,,,,0.000530,,,,,,,,,,,0.005923,,,,,,,,,,,0.008303,,,,,,,,,0.025501,0.001820,0.000217,0.020462,
train,aachen,aachen_000072_000019_gtFine,2048,1024,,,,,,,,,,,0.000523,,,,,,,,,,,0.000242,,,,,,,,,,,0.001759,,,,,,,,,,,0.000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045835,,0.200024,0.206750,0.000565,,,,,,,,,,,,,,,,0.000156,,,,,,,,,,,0.000225,,,,,,,,,,,0.000414,,,,,,,,,,,0.000846,,,,,,,,,0.001301,0.003041,0.000890,0.005697,
train,aachen,aachen_000073_000019_gtFine,2048,1024,,,,,,,,,,,0.000117,,,,,,,,,,,0.000809,,,,,,,,,,,0.000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272392,,0.070607,,,,,,,,0.003345,0.009043,,,,,,,,,0.001800,,,,,,,,,,,0.000712,,,,,,,,,,,0.000304,,,,,,,,,,,0.000648,,,,,,,,,0.001370,0.001506,0.000117,0.000859,0.001823
train,aachen,aachen_000074_000019_gtFine,2048,1024,,,,,,,,,,,0.000417,,,,,,,,,,,0.000429,,,,,,,,,,,0.000654,,,,,,,,,,,0.000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435162,,,,,,,,,,,,,,,,,,,,0.013946,,,,,,,,,,,0.007101,,,,,,,,,,,0.006776,,,,,,,,,,,0.013614,,,,,,,,,0.006302,0.004870,0.000738,,
train,aachen,aachen_000075_000019_gtFine,2048,1024,,,,,,,,,,,0.000871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155699,,0.029135,0.068394,0.003440,,,,,,0.001741,,,,,,,,,,0.003738,,,,,,,,,,,0.003482,,,,,,,,,,,0.001824,,,,,,,,,,,0.000980,,,,,,,,,0.000721,0.004044,0.001429,0.000616,0.002063
train,aachen,aachen_000076_000019_gtFine,2048,1024,,,,,,,,,,,0.000240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246944,,0.204763,,,,,,,,0.022989,0.000294,0.000252,0.000938,0.001421,0.006351,,,,,0.000488,,,,,,,,,,,0.000037,,,,,,,,,,,0.000129,,,,,,,,,,,0.000155,,,,,,,,,0.000256,0.000173,0.000546,0.007425,0.022105
train,aachen,aachen_000077_000019_gtFine,2048,1024,,,,,,,,,,,0.011817,,,,,,,,,,,0.000788,,,,,,,,,,,0.000332,,,,,,,,,,,0.000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008865,,0.022490,0.236072,0.205241,,,,,,0.006218,0.006336,0.015955,0.038802,,,,,,,0.000424,,,,,,,,,,,0.000247,,,,,,,,,,,0.000432,,,,,,,,,,,0.000306,,,,,,,,,0.000792,0.000679,0.002152,0.001948,0.003431
train,aachen,aachen_000078_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001671,,0.004704,0.005375,0.196894,0.099296,0.162473,,,,0.007024,0.015861,0.000082,,,,,,,,0.003289,,,,,,,,,,,0.003289,,,,,,,,,,,0.003748,,,,,,,,,,,0.000824,,,,,,,,,0.003158,0.001859,0.000706,0.002184,0.003243
train,aachen,aachen_000079_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450052,,0.514302,0.519574,,,,,,,0.000736,0.000807,0.002572,0.005283,0.007962,0.014041,0.024670,0.014282,,,0.000563,,,,,,,,,,,0.000772,,,,,,,,,,,0.000782,,,,,,,,,,,0.000572,,,,,,,,,0.001889,0.001889,0.000772,0.000371,0.000734
train,aachen,aachen_000080_000019_gtFine,2048,1024,,,,,,,,,,,0.000119,,,,,,,,,,,0.002679,,,,,,,,,,,0.001409,,,,,,,,,,,0.000139,,,,,,,,,,,0.000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421175,,0.421175,0.421175,0.043684,0.421175,0.044531,0.421175,0.421175,0.423573,0.002648,0.000536,0.001007,0.000863,0.000970,0.000848,0.001265,0.000948,0.000451,0.000451,0.000214,0.000515,0.002648,0.000666,0.001199,0.000515,0.000451,0.000451,0.000666,0.001199,0.002648,0.000303,0.000515,0.000451,0.002607,0.000593,0.000451,0.000666,0.001286,0.002652,,,0.000550,,,,,,,,,,,0.001759,,,,,,,,,0.000515,0.000451,0.000666,0.001199,0.000995
train,aachen,aachen_000081_000019_gtFine,2048,1024,,,,,,,,,,,0.000140,,,,,,,,,,,0.000315,,,,,,,,,,,0.000496,,,,,,,,,,,0.001757,,,,,,,,,,,0.000283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538817,,0.001802,,,,,,,,0.074792,0.000319,0.000266,0.000191,0.000282,0.000371,0.050658,,,,0.001609,,,,,,,,,,,0.025668,,,,,,,,,,,0.002451,,,,,,,,,,,0.001407,,,,,,,,,0.001441,0.004518,0.008391,0.019036,0.000364
